Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
224	2	17.146		0.52	1	 0.665972	 1.32915	-0.0493107	 2.26941	 11.4	 0.357641	 1.02082	0.982
225	2	17.360	i17421Gh	0.52	1	 0.665958	 1.32778	-0.0532428	 2.27014	 11.3	 0.359600	 1.02142	0.987
226	2	18.360		0.51	1	 0.728891	 1.32865	-0.105503	 2.27472	 11.1	 0.417197	 1.01695	0.956
227	2	19.360		0.50	1	 0.795927	 1.31404	-0.138074	 2.28282	 10.8	 0.467001	 0.985116	0.936
228	2	20.360		0.48	1	 0.866020	 1.28163	-0.147772	 2.29429	 10.4	 0.506896	 0.922510	0.926
229	2	21.360		0.45	1	 0.937342	 1.23155	-0.134873	 2.30797	  9.8	 0.536107	 0.830317	0.927
230	2	22.360		0.42	1	 1.00735	 1.16679	-0.103271	 2.32185	  9.3	 0.555312	 0.714752	0.938
231	2	23.360		0.40	1	 1.07323	 1.09257	-0.0592737	 2.33372	  8.8	 0.566251	 0.585591	0.960
232	2	24.360		0.39	1	 1.13242	 1.01485	-0.00966659	 2.34183	  8.5	 0.571044	 0.453475	0.993
233	2	24.552	i47813Gh	0.38	1	 1.14286	 1.00000	 0.00000	 2.34286	  8.5	 0.571429	 0.428571	1.000
234	2	24.552	i11582Gh	0.38	1	 1.14286	 1.00000	 0.00000	 2.34286	  8.5	 0.571429	 0.428571	1.000
235	2	24.552	i22792Gh	0.38	1	 1.14286	 1.00000	 0.00000	 2.34286	  8.5	 0.571429	 0.428571	1.000
236	2	25.552		0.44	1	 1.19496	 1.02260	-0.0407348	 2.31320	  9.6	 0.617849	 0.445485	0.971
237	2	26.552		0.48	1	 1.24934	 1.02678	-0.0485150	 2.28983	 10.6	 0.648930	 0.426368	0.964
238	2	27.552		0.52	1	 1.30289	 1.01360	-0.0258156	 2.27356	 11.2	 0.664351	 0.375063	0.979
239	2	28.178	i50933Gb	0.53	1	 1.33333	 1.00000	 0.00000	 2.26667	 11.5	 0.666667	 0.333333	1.000
240	2	29.178		0.53	1	 1.33321	 1.00046	-0.000333820	 2.26660	 11.5	 0.666770	 0.334025	0.982
241	2	29.952	i47527Gh	0.53	1	 1.33302	 1.00064	-0.000317351	 2.26654	 11.5	 0.666667	 0.334286	1.000
242	2	29.952	i51520Gb	0.53	1	 1.33302	 1.00064	-0.000317351	 2.26654	 11.5	 0.666667	 0.334286	1.000
243	2	30.952		0.50	1	 1.20878	 1.09831	-0.000961151	 2.28348	 10.8	 0.604869	 0.494398	0.971
244	2	31.952		0.50	1	 1.05716	 1.19889	-0.00125030	 2.28236	 10.8	 0.529206	 0.670939	0.964
245	2	32.952		0.54	1	 0.896490	 1.28853	-0.000972873	 2.26156	 11.7	 0.448731	 0.840774	0.979
246	2	33.588	i39228Gh	0.58	1	 0.799492	 1.33429	-0.000423217	 2.23953	 12.5	 0.399958	 0.934760	1.000
247	2	33.590	i11594Gh	0.58	1	 0.799493	 1.33429	-0.000673122	 2.23953	 12.5	 0.400083	 0.934884	1.000
248	2	34.590		0.53	1	 0.799715	 1.29017	-0.0615410	 2.26611	 11.5	 0.430628	 0.921086	0.982
249	2	35.366	i34769Gh	0.43	1	 0.800000	 1.20000	 0.00000	 2.32000	  9.4	 0.400000	 0.800000	1.000
250	2	36.366		0.46	1	 0.799711	 1.22934	-0.107153	 2.30278	 10.0	 0.453432	 0.883065	0.972
251	2	37.366		0.44	1	 0.799607	 1.21272	-0.123204	 2.31272	  9.7	 0.461405	 0.874514	0.970
252	2	38.064	i14236Gh	0.40	1	 0.799621	 1.17299	-0.0693851	 2.33628	  8.7	 0.434503	 0.807871	0.983
253	2	39.064		0.45	1	 0.721508	 1.24848	-0.0608886	 2.30695	  9.9	 0.391198	 0.918173	0.968
254	2	40.064		0.50	1	 0.675295	 1.30798	-0.0313798	 2.28045	 10.9	 0.353337	 0.986019	0.978
255	2	40.760	i47798Gh	0.53	1	 0.666667	 1.33333	 0.00000	 2.26667	 11.5	 0.333333	 1.00000	1.000
256	2	41.760		0.48	1	 0.666576	 1.29000	-0.0758851	 2.29285	 10.4	 0.371230	 0.994660	0.983
257	2	42.531	i00274Gh	0.38	1	 0.666667	 1.20000	 0.00000	 2.34667	  8.3	 0.333333	 0.866667	1.000
258	2	43.531		0.38	1	 0.666585	 1.20027	-0.000184835	 2.34667	  8.3	 0.333385	 0.867067	0.983
259	2	44.301	i51052Gb	0.38	1	 0.666667	 1.20000	 0.00000	 2.34667	  8.3	 0.333333	 0.866667	1.000
260	2	44.301	i52062Gb	0.38	1	 0.666667	 1.20000	 0.00000	 2.34667	  8.3	 0.333333	 0.866667	1.000
261	2	45.174	i11623Gh	0.38	1	 0.666636	 1.20006	-4.57492e-05	 2.34663	  8.3	 0.333341	 0.866768	0.983
262	2	46.048	i11620Gh	0.38	1	 0.666667	 1.20000	 0.00000	 2.34667	  8.3	 0.333333	 0.866667	1.000
263	2	46.048	i11625Gh	0.38	1	 0.666667	 1.20000	 0.00000	 2.34667	  8.3	 0.333333	 0.866667	1.000
264	2	47.048		0.10	1	 0.666590	 1.04760	 0.463769	 2.50417	  2.2	 0.101410	 0.482424	0.983
265	2	47.817	i60765Gt	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
266	2	47.817	i35675Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
267	2	48.817		0.02	1	 0.655165	 0.898823	 0.799861	 2.54952	  0.4	-0.0723478	 0.171310	0.966
268	2	49.817		0.02	1	 0.644017	 0.908848	 0.799730	 2.54781	  0.5	-0.0778565	 0.186975	0.946
269	2	50.817		0.02	1	 0.633385	 0.918818	 0.799629	 2.54598	  0.5	-0.0831221	 0.202311	0.938
270	2	51.817		0.03	1	 0.623425	 0.928581	 0.799579	 2.54405	  0.6	-0.0880768	 0.217079	0.943
271	2	52.817		0.03	1	 0.614285	 0.937988	 0.799601	 2.54205	  0.7	-0.0926582	 0.231045	0.961
272	2	53.029	i60969Gt	0.03	1	 0.612465	 0.939922	 0.799617	 2.54161	  0.7	-0.0935762	 0.233882	0.966
273	2	54.029		0.03	1	 0.603765	 0.949611	 0.799607	 2.53956	  0.8	-0.0979210	 0.247925	0.942
274	2	55.029		0.04	1	 0.596000	 0.958857	 0.799609	 2.53747	  0.9	-0.101805	 0.261053	0.930
275	2	56.029		0.04	1	 0.589276	 0.967523	 0.799645	 2.53535	  1.0	-0.105185	 0.273062	0.931
276	2	57.029		0.05	1	 0.583670	 0.975484	 0.799734	 2.53323	  1.0	-0.108032	 0.283783	0.944
277	2	58.029		0.05	1	 0.579231	 0.982640	 0.799892	 2.53114	  1.1	-0.110330	 0.293079	0.971
278	2	58.240	i00741Gh	0.05	1	 0.578445	 0.984039	 0.799935	 2.53071	  1.1	-0.110745	 0.294849	0.978
279	2	59.240		0.08	1	 0.523436	 1.06138	 0.799919	 2.51083	  1.9	-0.138242	 0.399699	0.968
280	2	60.240		0.12	1	 0.499320	 1.12311	 0.799939	 2.49094	  2.7	-0.150309	 0.473482	0.984
281	2	60.719	i20014Gh	0.13	1	 0.500000	 1.14286	 0.800000	 2.48286	  3.0	-0.150000	 0.492857	1.000
282	2	61.719		0.13	1	 0.499414	 1.14375	 0.799687	 2.48286	  3.0	-0.150137	 0.494203	0.967
283	2	62.719		0.13	1	 0.499084	 1.14426	 0.799511	 2.48286	  3.0	-0.150213	 0.494960	0.949
284	2	63.719		0.13	1	 0.499013	 1.14437	 0.799473	 2.48286	  3.0	-0.150230	 0.495125	0.945
285	2	64.719		0.13	1	 0.499199	 1.14408	 0.799572	 2.48286	  3.0	-0.150187	 0.494696	0.955
286	2	65.719		0.13	1	 0.499643	 1.14340	 0.799810	 2.48286	  3.0	-0.150083	 0.493676	0.980
287	2	66.274	i52455Gb	0.13	1	 0.500000	 1.14286	 0.800000	 2.48286	  3.0	-0.150000	 0.492857	1.000
288	2	67.274		0.12	1	 0.497913	 1.12584	 0.799764	 2.49027	  2.7	-0.150925	 0.477001	0.966
289	2	68.274		0.11	1	 0.501114	 1.10425	 0.799663	 2.49833	  2.4	-0.149275	 0.453862	0.945
290	2	69.274		0.09	1	 0.510089	 1.07847	 0.799653	 2.50682	  2.1	-0.144782	 0.423602	0.936
291	2	70.274		0.08	1	 0.524923	 1.04928	 0.799673	 2.51544	  1.7	-0.137375	 0.386981	0.940
292	2	70.864	i11683Gh	0.07	1	 0.536287	 1.03089	 0.799671	 2.52045	  1.5	-0.131692	 0.362913	0.948
293	2	71.864		0.05	1	 0.558734	 0.999430	 0.799598	 2.52865	  1.2	-0.120432	 0.320264	0.937
294	2	72.864		0.04	1	 0.585627	 0.967136	 0.799662	 2.53620	  0.9	-0.107017	 0.274492	0.938
295	2	73.864		0.03	1	 0.615706	 0.935382	 0.799798	 2.54283	  0.7	-0.0920459	 0.227630	0.952
296	2	74.864		0.02	1	 0.647563	 0.905389	 0.799939	 2.54838	  0.5	-0.0761877	 0.181638	0.979
297	2	75.455	i11686Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
298	2	75.455	i11685Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
299	2	76.455		0.02	1	 0.657459	 0.895170	 0.799985	 2.55053	  0.4	-0.0712629	 0.166448	0.965
300	2	77.455		0.02	1	 0.650218	 0.900119	 0.799955	 2.55007	  0.4	-0.0748684	 0.175032	0.941
301	2	78.455		0.02	1	 0.645761	 0.903169	 0.799930	 2.54979	  0.4	-0.0770845	 0.180324	0.927
302	2	79.455		0.02	1	 0.644654	 0.903927	 0.799923	 2.54972	  0.4	-0.0776345	 0.181638	0.924
303	2	80.455		0.02	1	 0.647046	 0.902289	 0.799938	 2.54987	  0.4	-0.0764458	 0.178797	0.931
304	2	81.455		0.02	1	 0.652620	 0.898476	 0.799966	 2.55022	  0.4	-0.0736733	 0.172183	0.949
305	2	82.455		0.02	1	 0.660692	 0.892963	 0.799993	 2.55073	  0.4	-0.0696504	 0.162620	0.977
306	2	83.084	i47143Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
307	2	83.084	i37240Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
308	2	83.084	i52315Gb	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
309	2	84.084		0.01	1	 0.693551	 0.865578	 0.799986	 2.55507	  0.2	-0.0532175	 0.118810	0.972
310	2	84.851	i60512Gb	0.00	1	 0.721672	 0.845360	 0.799976	 2.55753	  0.1	-0.0391519	 0.0845360	0.965
311	2	85.851		0.00	1	 0.764976	 0.818688	 0.799990	 2.55953	  0.0	-0.0175068	 0.0362046	0.976
312	2	86.618	i40193Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
313	2	86.618	i11704Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
314	2	86.618	i11706Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
315	2	87.618		0.09	1	 0.800011	 0.593456	 1.15000	 2.50963	  2.0	-0.174992	-0.381548	0.983
316	2	88.385	i00230Gh	0.25	1	 0.800000	 0.444444	 1.33333	 2.41778	  5.6	-0.266667	-0.622222	1.000
317	2	89.385		0.24	1	 0.786527	 0.446450	 1.33355	 2.42003	  5.5	-0.273511	-0.613588	0.974
318	2	90.385		0.24	1	 0.770394	 0.450974	 1.33340	 2.42239	  5.4	-0.281503	-0.600923	0.977
319	2	90.742	i60830Gt	0.24	1	 0.764077	 0.453185	 1.33326	 2.42324	  5.3	-0.284592	-0.595484	0.985
320	2	91.742		0.23	1	 0.725073	 0.466295	 1.33401	 2.42826	  5.1	-0.304469	-0.563247	0.959
321	2	92.742		0.22	1	 0.681818	 0.487486	 1.33435	 2.43260	  5.0	-0.326265	-0.520597	0.947
322	2	93.742		0.22	1	 0.638800	 0.514607	 1.33430	 2.43579	  4.9	-0.347750	-0.471942	0.951
323	2	94.742		0.21	1	 0.600294	 0.544449	 1.33392	 2.43760	  4.8	-0.366812	-0.422657	0.970
324	2	95.657	i31814Gh	0.21	1	 0.571429	 0.571429	 1.33333	 2.43810	  4.8	-0.380952	-0.380952	1.000
325	2	95.657	i25645Gh	0.21	1	 0.571429	 0.571429	 1.33333	 2.43810	  4.8	-0.380952	-0.380952	1.000
326	2	96.657		0.21	1	 0.571429	 0.571312	 1.33345	 2.43810	  4.8	-0.381011	-0.381127	0.983
327	2	97.421	i33276Gh	0.21	1	 0.571429	 0.571429	 1.33333	 2.43810	  4.8	-0.380952	-0.380952	1.000
328	2	97.421	i49189Gh	0.21	1	 0.571429	 0.571429	 1.33333	 2.43810	  4.8	-0.380952	-0.380952	1.000
329	2	98.421		0.32	1	 0.246025	 0.848008	 1.33338	 2.37958	  7.0	-0.543679	 0.0583039	0.983
330	2	99.184	i11738Gh	0.53	1	 0.00000	 1.00000	 1.33333	 2.26667	 11.5	-0.666667	 0.333333	1.000
331	2	99.184	i21881Gh	0.53	1	 0.00000	 1.00000	 1.33333	 2.26667	 11.5	-0.666667	 0.333333	1.000
332	3	0.000	i47472Gh	0.88	1	 0.400000	 1.71429	 0.00000	 2.09143	 18.3	 0.200000	 1.51429	0.989
333	3	0.000	i52128Gb	0.88	1	 0.400000	 1.71429	 0.00000	 2.09143	 18.3	 0.200000	 1.51429	0.989
334	3	1.000		0.78	1	 0.400943	 1.68109	-0.00355793	 2.13912	 16.4	 0.202251	 1.48240	0.955
335	3	2.000		0.67	1	 0.417596	 1.62868	-0.00598871	 2.19172	 14.4	 0.211792	 1.42287	0.929
336	3	3.000		0.57	1	 0.452421	 1.55646	-0.00726491	 2.24680	 12.2	 0.229843	 1.33388	0.911
337	3	4.000		0.46	1	 0.505980	 1.46646	-0.00746940	 2.30093	 10.1	 0.256725	 1.21721	0.900
338	3	5.000		0.37	1	 0.576262	 1.36356	-0.00680526	 2.35019	  8.2	 0.291534	 1.07883	0.897
339	3	6.000		0.30	1	 0.658735	 1.25481	-0.00556632	 2.39100	  6.6	 0.332151	 0.928222	0.901
340	3	7.000		0.24	1	 0.747253	 1.14794	-0.00407372	 2.42096	  5.4	 0.375663	 0.776352	0.914
341	3	8.000		0.21	1	 0.835466	 1.04970	-0.00260462	 2.43929	  4.7	 0.419036	 0.633273	0.933
342	3	9.000		0.20	1	 0.918111	 0.964653	-0.00134357	 2.44670	  4.4	 0.459727	 0.506269	0.961
343	3	9.829	i42910Gh	0.20	1	 0.979855	 0.905689	-0.000515663	 2.44578	  4.5	 0.490185	 0.416020	0.990
344	3	9.829	i53719Gb	0.20	1	 0.979855	 0.905689	-0.000515663	 2.44578	  4.5	 0.490185	 0.416020	0.990
345	3	10.829		0.21	1	 1.06013	 0.844999	-0.000419353	 2.43802	  4.8	 0.530276	 0.315143	0.976
346	3	11.829		0.24	1	 1.13672	 0.802566	-4.47451e-05	 2.42430	  5.3	 0.568384	 0.234227	0.996
347	3	11.923	i52034Gb	0.24	1	 1.14286	 0.800000	 0.00000	 2.42286	  5.4	 0.571429	 0.228571	1.000
348	3	12.923		0.20	1	 0.889076	 0.973079	-0.000194721	 2.44573	  4.5	 0.444635	 0.528638	0.983
349	3	13.695	i00416Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
350	3	13.695	i42854Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
351	3	14.695		0.26	1	 0.666442	 1.09171	-0.000577626	 2.41212	  5.8	 0.333510	 0.758778	0.971
352	3	15.695		0.26	1	 0.666387	 1.09191	-0.000718823	 2.41212	  5.8	 0.333553	 0.759072	0.964
353	3	16.695		0.26	1	 0.666502	 1.09150	-0.000422956	 2.41212	  5.8	 0.333463	 0.758456	0.979
354	3	17.341	i19344Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
355	3	17.341	i07400Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
356	3	18.341		0.28	1	 0.621205	 1.12908	-0.000666144	 2.39878	  6.3	 0.310936	 0.818809	0.971
357	3	19.341		0.31	1	 0.588729	 1.16303	-0.000995930	 2.38505	  6.8	 0.294863	 0.869158	0.964
358	3	20.341		0.33	1	 0.572727	 1.18895	-0.000870734	 2.37246	  7.3	 0.286799	 0.903024	0.978
359	3	20.993	i60387Gb	0.34	1	 0.571211	 1.20054	-0.000508396	 2.36544	  7.6	 0.285860	 0.915187	1.000
360	3	21.868	i58766Gb	0.30	1	 0.593485	 1.15670	-0.000315283	 2.38728	  6.7	 0.296900	 0.860112	0.983
361	3	22.744	i07417Gh	0.26	1	 0.666356	 1.09114	-1.90586e-07	 2.41204	  5.8	 0.333178	 0.757967	1.000
362	3	22.747	i25962Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
363	3	23.747		0.26	1	 0.666578	 1.09137	-0.000214637	 2.41210	  5.8	 0.333397	 0.758186	0.971
364	3	24.533	i22894Gh	0.26	1	 0.666628	 1.09130	-7.67210e-05	 2.41209	  5.8	 0.333353	 0.758026	0.965
365	3	25.533		0.26	1	 0.666583	 1.09132	-0.000205675	 2.41211	  5.8	 0.333394	 0.758132	0.976
366	3	26.320	i32043Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
367	3	26.320	i59770Gb	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
368	3	27.320		0.29	1	 0.601989	 1.14518	-0.000857345	 2.39280	  6.5	 0.301423	 0.844619	0.968
369	3	28.320		0.33	1	 0.547955	 1.20057	-0.00135935	 2.37034	  7.4	 0.274657	 0.927276	0.951
370	3	29.024	i33236Gh	0.36	1	 0.519809	 1.23715	-0.00141184	 2.35375	  8.1	 0.260610	 0.977953	0.948
371	3	30.024		0.41	1	 0.496208	 1.28280	-0.00126605	 2.33145	  8.9	 0.248737	 1.03533	0.954
372	3	31.024		0.44	1	 0.492347	 1.31694	-0.000706427	 2.31168	  9.7	 0.246527	 1.07112	0.976
373	3	31.729	i07364Gh	0.47	1	 0.500000	 1.33333	 0.00000	 2.30000	 10.2	 0.250000	 1.08333	1.000
374	3	32.047	i19321Gh	0.45	1	 0.495942	 1.32021	-1.78113e-06	 2.30869	  9.8	 0.247972	 1.07224	0.990
375	3	32.758	i23503Gh	0.40	1	 0.515260	 1.27019	-1.38758e-05	 2.33483	  8.8	 0.257637	 1.01257	0.983
376	3	33.470	i07338Gh	0.34	1	 0.571429	 1.20000	 0.00000	 2.36571	  7.6	 0.285714	 0.914286	1.000
377	3	33.470	i07295Gh	0.34	1	 0.571429	 1.20000	 0.00000	 2.36571	  7.6	 0.285714	 0.914286	1.000
378	3	34.470		0.33	1	 0.572075	 1.19126	-0.000340086	 2.37109	  7.4	 0.286208	 0.905396	0.974
379	3	35.470		0.32	1	 0.577136	 1.17939	-0.000241989	 2.37709	  7.1	 0.288689	 0.890939	0.976
380	3	35.854	i53321Gb	0.32	1	 0.580296	 1.17403	-9.81397e-05	 2.37952	  7.0	 0.290197	 0.883933	0.985
381	3	36.854		0.31	1	 0.591085	 1.15980	-0.000456192	 2.38616	  6.8	 0.295771	 0.864483	0.965
382	3	37.854		0.29	1	 0.606328	 1.14302	-0.000377671	 2.39306	  6.5	 0.303353	 0.840045	0.974
383	3	38.238	i41747Gh	0.29	1	 0.613279	 1.13602	-0.000242373	 2.39573	  6.4	 0.306761	 0.829497	0.985
384	3	39.238		0.25	1	 0.663472	 1.08446	-0.000424997	 2.41685	  5.6	 0.331949	 0.752940	0.972
385	3	40.238		0.22	1	 0.757322	 1.02274	-0.000171091	 2.43500	  4.9	 0.378747	 0.644169	0.987
386	3	40.625	i22295Gh	0.21	1	 0.800000	 1.00000	 0.00000	 2.44000	  4.7	 0.400000	 0.600000	1.000
387	3	40.625	i43759Gh	0.21	1	 0.800000	 1.00000	 0.00000	 2.44000	  4.7	 0.400000	 0.600000	1.000
388	3	40.625	i39192Gh	0.21	1	 0.800000	 1.00000	 0.00000	 2.44000	  4.7	 0.400000	 0.600000	1.000
389	3	41.625		0.20	1	 0.898218	 0.956551	-0.000247923	 2.44652	  4.4	 0.449233	 0.507566	0.982
390	3	42.401	i48980Gh	0.20	1	 0.999855	 0.923207	-0.000193720	 2.44610	  4.4	 0.500024	 0.423377	1.000
391	3	43.401		0.20	1	 0.999948	 0.923265	-0.000228194	 2.44613	  4.4	 0.500088	 0.423405	0.982
392	3	44.178	i07207Gh	0.20	1	 1.00000	 0.923077	 0.00000	 2.44615	  4.4	 0.500000	 0.423077	1.000
393	3	44.178	i07205Gh	0.20	1	 1.00000	 0.923077	 0.00000	 2.44615	  4.4	 0.500000	 0.423077	1.000
394	3	45.178		0.20	1	 0.871451	 0.967117	-0.000392925	 2.44577	  4.5	 0.435922	 0.531588	0.971
395	3	46.178		0.21	1	 0.759956	 1.01943	-0.000587857	 2.43683	  4.8	 0.380272	 0.639743	0.964
396	3	47.178		0.24	1	 0.689278	 1.06675	-0.000402574	 2.42241	  5.4	 0.344840	 0.722310	0.978
397	3	47.835	i07211Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
398	3	47.835	i60874Gt	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
399	3	48.835		0.23	1	 0.721165	 1.04477	-0.000143488	 2.42902	  5.1	 0.360654	 0.684261	0.983
400	3	49.580	i07208Gh	0.21	1	 0.796846	 1.00158	-1.60012e-06	 2.43968	  4.7	 0.398424	 0.603162	0.999
401	3	49.608	i14097Gh	0.21	1	 0.800000	 1.00000	 0.00000	 2.44000	  4.7	 0.400000	 0.600000	1.000
402	3	50.608		0.22	1	 0.747775	 1.02875	-0.000484366	 2.43358	  4.9	 0.374130	 0.655102	0.971
403	3	51.608		0.23	1	 0.705148	 1.05630	-0.000654548	 2.42570	  5.2	 0.352901	 0.704056	0.964
404	3	52.608		0.25	1	 0.676807	 1.07935	-0.000412818	 2.41734	  5.6	 0.338610	 0.741156	0.979
405	3	53.259	i00792Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
406	3	53.259	i07232Gh	0.26	1	 0.666667	 1.09091	 0.00000	 2.41212	  5.8	 0.333333	 0.757576	1.000
407	4	0.000	i07461Gh	0.64	1	 0.444444	 1.50000	 0.00000	 2.21111	 13.6	 0.222222	 1.27778	1.000
408	4	1.000		0.57	1	 0.424371	 1.45287	-0.000734843	 2.24408	 12.3	 0.212553	 1.24105	0.971
409	4	2.000		0.49	1	 0.447811	 1.37066	-0.000788073	 2.28883	 10.6	 0.224299	 1.14714	0.964
410	4	3.000		0.40	1	 0.513755	 1.26754	-0.000371466	 2.33713	  8.7	 0.257063	 1.01085	0.979
411	4	3.647	i19358Gh	0.34	1	 0.571429	 1.20000	 0.00000	 2.36571	  7.6	 0.285714	 0.914286	1.000
412	4	3.647	i07452Gh	0.34	1	 0.571429	 1.20000	 0.00000	 2.36571	  7.6	 0.285714	 0.914286	1.000
413	4	3.647	i39695Gh	0.34	1	 0.571429	 1.20000	 0.00000	 2.36571	  7.6	 0.285714	 0.914286	1.000
414	4	4.647		0.21	1	 0.820078	 1.03843	-0.000194906	 2.43765	  4.8	 0.410137	 0.628490	0.983
415	4	5.419	i07465Gh	0.20	1	 1.00000	 0.888889	 0.00000	 2.44444	  4.5	 0.500000	 0.388889	1.000
416	4	5.419	i07466Gh	0.20	1	 1.00000	 0.888889	 0.00000	 2.44444	  4.5	 0.500000	 0.388889	1.000
417	4	6.419		0.22	1	 1.08430	 0.830008	-0.000114649	 2.43433	  4.9	 0.542210	 0.287912	0.983
418	4	7.192	i43003Gh	0.24	1	 1.14286	 0.800000	 0.00000	 2.42286	  5.4	 0.571429	 0.228571	1.000
419	4	8.192		0.22	1	 1.14292	 0.777488	-0.0874175	 2.43189	  5.0	 0.615167	 0.249738	0.983
420	4	8.965	i07485Gh	0.19	1	 1.14286	 0.727273	 0.00000	 2.45195	  4.2	 0.571429	 0.155844	1.000
421	4	8.965	i07487Gh	0.19	1	 1.14286	 0.727273	 0.00000	 2.45195	  4.2	 0.571429	 0.155844	1.000
422	4	9.965		0.16	1	 1.06793	 0.759363	-0.000379017	 2.46913	  3.5	 0.534153	 0.225589	0.982
423	4	10.744	i11036Gh	0.14	1	 0.999870	 0.800285	-0.000518357	 2.47994	  3.1	 0.500194	 0.300609	1.000
424	4	11.744		0.12	1	 0.930411	 0.860138	-0.000941916	 2.48781	  2.8	 0.465677	 0.395404	0.971
425	4	12.744		0.12	1	 0.835418	 0.922928	-0.00108726	 2.48739	  2.8	 0.418253	 0.505762	0.964
426	4	13.744		0.14	1	 0.730841	 0.975745	-0.000675110	 2.47745	  3.2	 0.365758	 0.610662	0.978
427	4	14.406	i39334Gh	0.16	1	 0.666667	 1.00000	 0.00000	 2.46667	  3.6	 0.333333	 0.666667	1.000
428	4	14.406	i39335Gh	0.16	1	 0.666667	 1.00000	 0.00000	 2.46667	  3.6	 0.333333	 0.666667	1.000
429	4	14.406	i33226Gh	0.16	1	 0.666667	 1.00000	 0.00000	 2.46667	  3.6	 0.333333	 0.666667	1.000
430	4	15.406		0.20	1	 0.581476	 1.06520	-0.000386098	 2.44503	  4.5	 0.290931	 0.774653	0.971
431	4	16.406		0.25	1	 0.521105	 1.12893	-0.000628662	 2.41903	  5.5	 0.260867	 0.868691	0.964
432	4	17.406		0.29	1	 0.496983	 1.17847	-0.000442540	 2.39390	  6.5	 0.248713	 0.930203	0.978
433	4	18.063	i16091Gh	0.32	1	 0.500000	 1.20000	 0.00000	 2.38000	  7.0	 0.250000	 0.950000	1.000
434	4	18.063	i07502Gh	0.32	1	 0.500000	 1.20000	 0.00000	 2.38000	  7.0	 0.250000	 0.950000	1.000
435	4	19.063		0.29	1	 0.499968	 1.17657	-0.153548	 2.39463	  6.5	 0.326758	 1.00336	0.971
436	4	20.063		0.24	1	 0.516048	 1.12682	-0.232228	 2.42140	  5.4	 0.374138	 0.984907	0.964
437	4	21.063		0.17	1	 0.546596	 1.05305	-0.150440	 2.45921	  3.9	 0.348518	 0.854973	0.978
438	4	21.720	i07501Gh	0.13	1	 0.571429	 1.00000	 0.00000	 2.48571	  2.9	 0.285714	 0.714286	1.000
439	4	21.720	i00550Gh	0.13	1	 0.571429	 1.00000	 0.00000	 2.48571	  2.9	 0.285714	 0.714286	1.000
440	5	0.000	i07192Gh	0.38	1	 0.999997	 1.09081	-0.00765287	 2.34552	  8.4	 0.503825	 0.594634	0.998
441	5	1.000		0.38	1	 1.16592	 1.03712	-0.00363389	 2.34464	  8.4	 0.584778	 0.455979	0.981
442	5	1.845	i07188Gh	0.40	1	 1.33312	 1.00014	-0.000130378	 2.33329	  8.9	 0.666623	 0.333652	1.000
443	5	2.845		0.38	1	 1.33330	 0.975650	-0.0575075	 2.34802	  8.3	 0.695406	 0.337752	0.982
444	5	3.616	i07186Gh	0.32	1	 1.33333	 0.923715	-0.00103390	 2.37910	  7.1	 0.667183	 0.257566	1.000
445	5	3.624	i07182Gh	0.32	1	 1.33333	 0.923077	 0.00000	 2.37949	  7.1	 0.666667	 0.256410	1.000
