Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
230	1	187.362		0.31	1	 1.08564	 1.55471	 1.66689	 1.20025	  3.9	-0.290625	 0.178449	0.915
231	1	188.362		0.34	1	 1.07796	 1.58156	 1.66166	 1.19536	  4.3	-0.291848	 0.211747	0.925
232	1	189.362		0.37	1	 1.07897	 1.60400	 1.65673	 1.19090	  4.7	-0.288880	 0.236153	0.946
233	1	190.362		0.40	1	 1.08738	 1.62136	 1.65231	 1.18705	  5.0	-0.282463	 0.251515	0.976
234	1	190.767	i31710Gh	0.41	1	 1.09249	 1.62693	 1.65067	 1.18569	  5.1	-0.279090	 0.255348	0.991
235	1	191.767		0.38	1	 1.08806	 1.62971	 1.64321	 1.19024	  4.7	-0.277574	 0.264081	0.963
236	1	192.767		0.33	1	 1.09897	 1.61887	 1.63584	 1.19687	  4.2	-0.268436	 0.251472	0.951
237	1	193.767		0.28	1	 1.12641	 1.59511	 1.62849	 1.20504	  3.5	-0.251041	 0.217664	0.955
238	1	194.767		0.23	1	 1.16659	 1.56317	 1.62101	 1.21369	  2.8	-0.227206	 0.169372	0.975
239	1	195.496	i51629Gb	0.19	1	 1.20000	 1.53846	 1.61538	 1.21966	  2.4	-0.207692	 0.130769	1.000
240	1	195.496	i28603Gh	0.19	1	 1.20000	 1.53846	 1.61538	 1.21966	  2.4	-0.207692	 0.130769	1.000
241	1	196.496		0.16	1	 1.20832	 1.51538	 1.61539	 1.22369	  2.0	-0.203537	 0.103522	0.988
242	1	196.912	i35906Gh	0.15	1	 1.22222	 1.50000	 1.61538	 1.22590	  1.9	-0.196581	 0.0811966	1.000
243	1	197.912		0.25	1	 1.13646	 1.57634	 1.61546	 1.21040	  3.1	-0.239502	 0.200373	0.969
244	1	198.912		0.39	1	 1.06324	 1.65996	 1.61533	 1.18894	  4.8	-0.276047	 0.320670	0.956
245	1	199.912		0.55	1	 1.01530	 1.73807	 1.61514	 1.16438	  6.8	-0.299925	 0.422847	0.960
246	1	200.912		0.71	1	 0.998036	 1.79939	 1.61505	 1.14050	  8.7	-0.308506	 0.492849	0.982
247	1	201.369	i61195Gt	0.78	1	 0.999648	 1.82021	 1.61506	 1.13068	  9.5	-0.307706	 0.512853	0.999
248	1	202.369		0.79	1	 0.982316	 1.83246	 1.59666	 1.12946	  9.6	-0.307170	 0.542977	0.964
249	1	203.369		0.79	1	 0.968837	 1.83835	 1.57790	 1.12931	  9.6	-0.304530	 0.564985	0.940
250	1	204.369		0.78	1	 0.960373	 1.83697	 1.55990	 1.13044	  9.5	-0.299761	 0.576836	0.926
251	1	205.369		0.76	1	 0.957755	 1.82825	 1.54354	 1.13297	  9.3	-0.292891	 0.577604	0.922
252	1	206.369		0.74	1	 0.961325	 1.81300	 1.52927	 1.13684	  9.0	-0.283974	 0.567705	0.929
253	1	207.369		0.70	1	 0.970899	 1.79269	 1.51706	 1.14189	  8.6	-0.273079	 0.548713	0.946
254	1	208.369		0.66	1	 0.985861	 1.76907	 1.50648	 1.14785	  8.1	-0.260309	 0.522895	0.973
255	1	209.115	i50001Gb	0.63	1	 1.00000	 1.75029	 1.49930	 1.15271	  7.7	-0.249650	 0.500639	0.999
256	1	210.115		0.61	1	 0.965356	 1.74463	 1.49813	 1.15508	  7.5	-0.266388	 0.512889	0.966
257	1	211.115		0.58	1	 0.958460	 1.73212	 1.49146	 1.16038	  7.1	-0.266502	 0.507154	0.946
258	1	212.115		0.54	1	 0.968495	 1.72265	 1.47647	 1.16568	  6.7	-0.253985	 0.500169	0.939
259	1	213.115		0.52	1	 0.983536	 1.72245	 1.45444	 1.16876	  6.4	-0.235454	 0.503462	0.945
260	1	214.115		0.52	1	 0.995184	 1.73261	 1.43128	 1.16843	  6.5	-0.218050	 0.519376	0.964
261	1	215.115		0.55	1	 0.999898	 1.74859	 1.41711	 1.16479	  6.8	-0.208605	 0.540085	0.996
262	1	215.204	i29667Gh	0.55	1	 1.00000	 1.75000	 1.41667	 1.16435	  6.8	-0.208333	 0.541667	1.000
263	1	216.204		0.50	1	 0.993937	 1.74212	 1.42593	 1.17211	  6.2	-0.215997	 0.532184	0.965
264	1	217.204		0.44	1	 0.995467	 1.72691	 1.43861	 1.18099	  5.5	-0.221571	 0.509867	0.941
265	1	218.204		0.38	1	 1.00600	 1.70396	 1.45432	 1.19064	  4.7	-0.224162	 0.473800	0.927
266	1	219.204		0.31	1	 1.02614	 1.67385	 1.47215	 1.20056	  3.9	-0.223005	 0.424708	0.923
267	1	220.204		0.25	1	 1.05541	 1.63821	 1.49074	 1.21016	  3.1	-0.217667	 0.365137	0.929
268	1	221.204		0.19	1	 1.09219	 1.59946	 1.50858	 1.21883	  2.4	-0.208193	 0.299071	0.946
269	1	222.204		0.15	1	 1.13409	 1.56030	 1.52432	 1.22616	  1.8	-0.195116	 0.231095	0.973
270	1	222.941	i36237Gh	0.12	1	 1.16666	 1.53263	 1.53403	 1.23055	  1.5	-0.183685	 0.182285	1.000
271	1	223.941		0.10	1	 1.21267	 1.47797	 1.57795	 1.23351	  1.3	-0.182640	 0.0826635	0.969
272	1	224.941		0.11	1	 1.24078	 1.44190	 1.61186	 1.23198	  1.4	-0.185539	 0.0155810	0.956
273	1	225.941		0.13	1	 1.25260	 1.42492	 1.63277	 1.22930	  1.6	-0.190086	-0.0177685	0.960
274	1	226.941		0.14	1	 1.25218	 1.42445	 1.64193	 1.22701	  1.8	-0.194872	-0.0226083	0.983
275	1	227.400	i63531Gm	0.15	1	 1.24974	 1.42885	 1.64271	 1.22619	  1.8	-0.196484	-0.0173729	0.999
276	1	228.400		0.18	1	 1.20550	 1.43427	 1.66182	 1.22065	  2.3	-0.228162	 0.000612691	0.969
277	1	229.400		0.22	1	 1.16206	 1.43889	 1.67941	 1.21456	  2.8	-0.258675	 0.0181583	0.958
278	1	230.113	i18783Gh	0.25	1	 1.13501	 1.44036	 1.69093	 1.21011	  3.1	-0.277961	 0.0273858	0.962
279	1	231.113		0.24	1	 1.16379	 1.41942	 1.70522	 1.21209	  3.0	-0.270719	-0.0150894	0.934
280	1	232.113		0.22	1	 1.19550	 1.40164	 1.71468	 1.21381	  2.8	-0.259591	-0.0534507	0.913
281	1	233.113		0.21	1	 1.22752	 1.38770	 1.71878	 1.21554	  2.7	-0.245628	-0.0854475	0.899
282	1	234.113		0.20	1	 1.25759	 1.37803	 1.71746	 1.21750	  2.5	-0.229937	-0.109494	0.893
283	1	235.113		0.19	1	 1.28382	 1.37299	 1.71089	 1.21987	  2.4	-0.213539	-0.124369	0.894
284	1	236.113		0.17	1	 1.30480	 1.37305	 1.69929	 1.22273	  2.1	-0.197247	-0.128997	0.902
285	1	237.113		0.15	1	 1.31974	 1.37884	 1.68286	 1.22609	  1.9	-0.181559	-0.122455	0.918
286	1	238.113		0.12	1	 1.32865	 1.39100	 1.66186	 1.22981	  1.6	-0.166606	-0.104254	0.941
287	1	239.113		0.10	1	 1.33253	 1.40979	 1.63684	 1.23358	  1.3	-0.152155	-0.0748989	0.971
288	1	239.887	i04420Gh	0.08	1	 1.33333	 1.42857	 1.61538	 1.23626	  1.0	-0.141026	-0.0457875	1.000
289	1	239.887	i32848Gh	0.08	1	 1.33333	 1.42857	 1.61538	 1.23626	  1.0	-0.141026	-0.0457875	1.000
290	1	239.887	i04419Gh	0.08	1	 1.33333	 1.42857	 1.61538	 1.23626	  1.0	-0.141026	-0.0457875	1.000
291	1	240.887		0.17	1	 1.18335	 1.50860	 1.61539	 1.22268	  2.1	-0.216021	 0.109233	0.988
292	1	241.304	i49014Gh	0.23	1	 1.12500	 1.53333	 1.61538	 1.21348	  2.9	-0.245192	 0.163141	1.000
293	1	241.304	i49015Gh	0.23	1	 1.12500	 1.53333	 1.61538	 1.21348	  2.9	-0.245192	 0.163141	1.000
294	1	241.304	i04414Gh	0.23	1	 1.12500	 1.53333	 1.61538	 1.21348	  2.9	-0.245192	 0.163141	1.000
295	1	241.304	i37254Gh	0.23	1	 1.12500	 1.53333	 1.61538	 1.21348	  2.9	-0.245192	 0.163141	1.000
296	1	241.304	i59692Gb	0.23	1	 1.12500	 1.53333	 1.61538	 1.21348	  2.9	-0.245192	 0.163141	1.000
297	1	242.304		0.18	1	 1.17623	 1.52168	 1.61560	 1.22122	  2.2	-0.219687	 0.125761	0.974
298	1	243.304		0.13	1	 1.24176	 1.49377	 1.61583	 1.22856	  1.7	-0.187039	 0.0649746	0.974
299	1	244.227	i32801Gh	0.10	1	 1.30093	 1.46025	 1.61602	 1.23356	  1.3	-0.157546	 0.00177552	0.999
300	1	245.227		0.09	1	 1.29803	 1.45546	 1.61530	 1.23423	  1.2	-0.158637	-0.00119916	0.964
301	1	246.227		0.09	1	 1.29724	 1.45147	 1.61240	 1.23508	  1.1	-0.157579	-0.00334929	0.940
302	1	247.227		0.08	1	 1.29778	 1.44947	 1.60670	 1.23612	  1.0	-0.154459	-0.00276842	0.926
303	1	248.227		0.07	1	 1.29859	 1.45070	 1.59761	 1.23732	  1.0	-0.149511	 0.00260058	0.922
304	1	249.227		0.07	1	 1.29854	 1.45635	 1.58470	 1.23860	  0.9	-0.143083	 0.0147349	0.929
305	1	250.227		0.06	1	 1.29653	 1.46742	 1.56802	 1.23977	  0.8	-0.135749	 0.0351422	0.945
306	1	251.227		0.05	1	 1.29164	 1.48413	 1.54859	 1.24053	  0.7	-0.128477	 0.0640162	0.972
307	1	251.991	i04379Gh	0.05	1	 1.28571	 1.50000	 1.53333	 1.24061	  0.7	-0.123810	 0.0904762	1.000
308	1	251.991	i15127Gh	0.05	1	 1.28571	 1.50000	 1.53333	 1.24061	  0.7	-0.123810	 0.0904762	1.000
309	1	251.991	i26224Gh	0.05	1	 1.28571	 1.50000	 1.53333	 1.24061	  0.7	-0.123810	 0.0904762	1.000
310	1	251.991	i24028Gh	0.05	1	 1.28571	 1.50000	 1.53333	 1.24061	  0.7	-0.123810	 0.0904762	1.000
311	1	252.991		0.10	1	 1.19452	 1.52875	 1.53333	 1.23353	  1.3	-0.169408	 0.164830	0.988
312	1	253.407	i04403Gh	0.12	1	 1.16667	 1.53333	 1.53333	 1.23056	  1.5	-0.183333	 0.183333	1.000
313	1	254.407		0.14	1	 1.14537	 1.56205	 1.52056	 1.22727	  1.8	-0.187591	 0.229089	0.971
314	1	255.407		0.16	1	 1.13622	 1.58641	 1.50662	 1.22406	  2.0	-0.185198	 0.264987	0.964
315	1	256.407		0.18	1	 1.14062	 1.60341	 1.49326	 1.22138	  2.2	-0.176320	 0.286470	0.978
316	1	256.746	i33403Gh	0.18	1	 1.14491	 1.60729	 1.48910	 1.22065	  2.3	-0.172092	 0.290288	0.988
317	1	257.746		0.06	1	 1.28635	 1.55499	 1.48670	 1.23956	  0.8	-0.100175	 0.168465	0.973
318	1	258.375	i48548Gh	0.02	1	 1.37722	 1.51252	 1.48550	 1.24651	  0.2	-0.0541386	 0.0811611	0.986
319	1	258.375	i50173Gb	0.02	1	 1.37722	 1.51252	 1.48550	 1.24651	  0.2	-0.0541386	 0.0811611	0.986
320	1	259.375		0.02	1	 1.37429	 1.49849	 1.50270	 1.24649	  0.2	-0.0642065	 0.0599956	0.955
321	1	260.375		0.02	1	 1.36649	 1.49032	 1.51933	 1.24590	  0.3	-0.0764214	 0.0474084	0.935
322	1	261.375		0.03	1	 1.35441	 1.48883	 1.53285	 1.24491	  0.3	-0.0892177	 0.0452004	0.926
323	1	262.375		0.04	1	 1.33927	 1.49370	 1.54218	 1.24361	  0.5	-0.101454	 0.0529696	0.928
324	1	263.375		0.05	1	 1.32301	 1.50390	 1.54714	 1.24200	  0.6	-0.112065	 0.0688293	0.940
325	1	264.375		0.06	1	 1.30869	 1.51773	 1.54804	 1.24008	  0.7	-0.119677	 0.0893607	0.964
326	1	265.375		0.07	1	 1.30025	 1.53245	 1.54568	 1.23793	  0.9	-0.122718	 0.109486	0.998
327	1	265.438	i50149Gb	0.07	1	 1.30000	 1.53333	 1.54545	 1.23779	  0.9	-0.122727	 0.110606	1.000
328	1	265.438	i48868Gh	0.07	1	 1.30000	 1.53333	 1.54545	 1.23779	  0.9	-0.122727	 0.110606	1.000
329	1	266.438		0.04	1	 1.34287	 1.51275	 1.54546	 1.24213	  0.6	-0.101294	 0.0685918	0.988
330	1	266.854	i51459Gb	0.03	1	 1.36364	 1.50000	 1.54545	 1.24369	  0.4	-0.0909091	 0.0454545	1.000
331	1	266.854	i18635Gh	0.03	1	 1.36364	 1.50000	 1.54545	 1.24369	  0.4	-0.0909091	 0.0454545	1.000
332	1	266.854	i45796Gh	0.03	1	 1.36364	 1.50000	 1.54545	 1.24369	  0.4	-0.0909091	 0.0454545	1.000
333	1	267.109	i49081Gh	0.04	1	 1.35077	 1.50806	 1.54546	 1.24275	  0.5	-0.0973473	 0.0599419	0.992
334	1	267.395	i04085Gh	0.05	1	 1.33646	 1.51638	 1.54546	 1.24159	  0.6	-0.104500	 0.0754153	0.987
335	1	267.680	i04084Gh	0.06	1	 1.32292	 1.52354	 1.54546	 1.24035	  0.7	-0.111269	 0.0893499	0.987
336	1	268.254	i35430Gh	0.07	1	 1.30021	 1.53307	 1.54565	 1.23782	  0.9	-0.122718	 0.110137	1.000
337	1	268.254	i23472Gh	0.07	1	 1.30021	 1.53307	 1.54565	 1.23782	  0.9	-0.122718	 0.110137	1.000
338	1	268.346	i18630Gh	0.07	1	 1.30335	 1.53193	 1.54567	 1.23822	  0.9	-0.121160	 0.107417	0.997
339	1	269.346		0.04	1	 1.34736	 1.50982	 1.54581	 1.24249	  0.5	-0.0992237	 0.0632379	0.989
340	1	269.682	i15097Gh	0.03	1	 1.36404	 1.49941	 1.54586	 1.24371	  0.4	-0.0909091	 0.0444601	0.999
341	1	270.682		0.02	1	 1.38066	 1.48326	 1.54383	 1.24533	  0.3	-0.0815842	 0.0210162	0.966
342	1	271.682		0.02	1	 1.40009	 1.47135	 1.53706	 1.24661	  0.2	-0.0684812	 0.00277120	0.946
343	1	272.682		0.01	1	 1.41807	 1.46614	 1.52500	 1.24763	  0.1	-0.0534637	-0.00538884	0.939
344	1	273.682		0.00	1	 1.43219	 1.46883	 1.50762	 1.24844	  0.1	-0.0377159	-0.00107260	0.945
345	1	274.682		0.00	1	 1.44120	 1.47993	 1.48589	 1.24890	  0.0	-0.0223484	 0.0163855	0.965
346	1	275.682		0.00	1	 1.44443	 1.49856	 1.46298	 1.24874	  0.0	-0.00927551	 0.0448486	0.997
347	1	275.748	i48993Gh	0.00	1	 1.44444	 1.49998	 1.46156	 1.24869	  0.0	-0.00855778	 0.0469764	1.000
348	1	275.749	i56742Gb	0.00	1	 1.44444	 1.50000	 1.46154	 1.24869	  0.0	-0.00854701	 0.0470085	1.000
349	1	275.749	i04080Gh	0.00	1	 1.44444	 1.50000	 1.46154	 1.24869	  0.0	-0.00854701	 0.0470085	1.000
350	1	275.749	i37561Gh	0.00	1	 1.44444	 1.50000	 1.46154	 1.24869	  0.0	-0.00854701	 0.0470085	1.000
351	1	275.749	i33804Gh	0.00	1	 1.44444	 1.50000	 1.46154	 1.24869	  0.0	-0.00854701	 0.0470085	1.000
352	1	275.749	i49001Gh	0.00	1	 1.44444	 1.50000	 1.46154	 1.24869	  0.0	-0.00854701	 0.0470085	1.000
353	1	276.749		0.00	1	 1.43329	 1.49166	 1.47894	 1.24870	  0.0	-0.0228272	 0.0355445	0.964
354	1	277.749		0.01	1	 1.42046	 1.48492	 1.49698	 1.24830	  0.1	-0.0382582	 0.0262010	0.935
355	1	278.749		0.01	1	 1.40593	 1.48080	 1.51454	 1.24753	  0.1	-0.0543073	 0.0205694	0.913
356	1	279.749		0.02	1	 1.38983	 1.48005	 1.53073	 1.24642	  0.2	-0.0704502	 0.0197688	0.898
357	1	280.749		0.03	1	 1.37252	 1.48308	 1.54495	 1.24500	  0.3	-0.0862131	 0.0243512	0.890
358	1	281.749		0.04	1	 1.35454	 1.49002	 1.55687	 1.24328	  0.5	-0.101167	 0.0343132	0.890
359	1	282.749		0.05	1	 1.33665	 1.50068	 1.56643	 1.24125	  0.6	-0.114892	 0.0491356	0.897
360	1	283.749		0.06	1	 1.31980	 1.51456	 1.57371	 1.23891	  0.8	-0.126954	 0.0678013	0.911
361	1	284.749		0.08	1	 1.30512	 1.53082	 1.57891	 1.23625	  1.0	-0.136895	 0.0888076	0.932
362	1	285.749		0.10	1	 1.29375	 1.54828	 1.58234	 1.23333	  1.3	-0.144294	 0.110235	0.960
363	1	286.494	i27047Gh	0.11	1	 1.28805	 1.56122	 1.58398	 1.23101	  1.5	-0.147968	 0.125200	0.986
364	1	287.494		0.11	1	 1.29790	 1.57484	 1.56350	 1.23256	  1.3	-0.132796	 0.144143	0.979
365	1	288.348	i04051Gh	0.10	1	 1.30769	 1.58333	 1.54545	 1.23370	  1.2	-0.118881	 0.156760	1.000
366	1	288.348	i51717Gb	0.10	1	 1.30769	 1.58333	 1.54545	 1.23370	  1.2	-0.118881	 0.156760	1.000
367	1	289.348		0.08	1	 1.31404	 1.56561	 1.54349	 1.23679	  1.0	-0.114729	 0.136845	0.967
368	1	290.348		0.06	1	 1.32684	 1.55047	 1.53647	 1.23949	  0.8	-0.104816	 0.118812	0.947
369	1	291.348		0.05	1	 1.34098	 1.54305	 1.52349	 1.24152	  0.6	-0.0912585	 0.110819	0.940
370	1	292.348		0.04	1	 1.35297	 1.54602	 1.50484	 1.24272	  0.5	-0.0759351	 0.117110	0.946
371	1	293.348		0.04	1	 1.36082	 1.56004	 1.48262	 1.24282	  0.5	-0.0609043	 0.138320	0.966
372	1	294.348		0.05	1	 1.36363	 1.58271	 1.46197	 1.24152	  0.6	-0.0491710	 0.169908	0.999
373	1	294.373	i04073Gh	0.05	1	 1.36364	 1.58333	 1.46154	 1.24147	  0.6	-0.0489510	 0.170746	1.000
374	1	294.373	i51805Gb	0.05	1	 1.36364	 1.58333	 1.46154	 1.24147	  0.6	-0.0489510	 0.170746	1.000
375	1	294.373	i04071Gh	0.05	1	 1.36364	 1.58333	 1.46154	 1.24147	  0.6	-0.0489510	 0.170746	1.000
376	1	295.373		0.13	1	 1.36368	 1.66682	 1.36828	 1.22910	  1.6	-0.00230120	 0.300838	0.988
377	1	295.791	i04011Gh	0.17	1	 1.36373	 1.69219	 1.33342	 1.22174	  2.2	 0.0151555	 0.343612	1.000
378	1	296.791		0.08	1	 1.45397	 1.60754	 1.33334	 1.23588	  1.1	 0.0603160	 0.213885	0.988
379	1	297.209	i04025Gh	0.07	1	 1.50000	 1.57143	 1.33333	 1.23876	  0.8	 0.0833333	 0.154762	1.000
380	1	297.209	i04027Gh	0.07	1	 1.50000	 1.57143	 1.33333	 1.23876	  0.8	 0.0833333	 0.154762	1.000
381	1	298.209		0.05	1	 1.49754	 1.55482	 1.34397	 1.24162	  0.6	 0.0767834	 0.134065	0.967
382	1	299.209		0.03	1	 1.48904	 1.54190	 1.36073	 1.24381	  0.4	 0.0641540	 0.117014	0.949
383	1	300.101	i04026Gh	0.03	1	 1.47593	 1.53704	 1.37592	 1.24501	  0.3	 0.0500083	 0.111111	0.944
384	1	301.101		0.02	1	 1.45596	 1.54092	 1.38954	 1.24542	  0.3	 0.0332119	 0.118172	0.950
385	1	302.101		0.03	1	 1.43356	 1.55421	 1.39774	 1.24466	  0.4	 0.0179139	 0.138559	0.970
386	1	302.994	i43034Gh	0.04	1	 1.41667	 1.57143	 1.40000	 1.24292	  0.5	 0.00833333	 0.163095	1.000
387	1	302.994	i46275Gh	0.04	1	 1.41667	 1.57143	 1.40000	 1.24292	  0.5	 0.00833333	 0.163095	1.000
388	1	302.994	i27048Gh	0.04	1	 1.41667	 1.57143	 1.40000	 1.24292	  0.5	 0.00833333	 0.163095	1.000
389	1	303.994		0.07	1	 1.40233	 1.60591	 1.37484	 1.23880	  0.8	 0.0137451	 0.217324	0.969
390	1	304.994		0.10	1	 1.38821	 1.63938	 1.35359	 1.23383	  1.2	 0.0173087	 0.268479	0.956
391	1	305.994		0.13	1	 1.37584	 1.66748	 1.33933	 1.22855	  1.7	 0.0182535	 0.309893	0.961
392	1	306.994		0.16	1	 1.36650	 1.68699	 1.33343	 1.22358	  2.1	 0.0165330	 0.337023	0.985
393	1	307.415	i15040Gh	0.17	1	 1.36364	 1.69231	 1.33333	 1.22170	  2.2	 0.0151515	 0.343823	1.000
394	1	308.415		0.08	1	 1.36350	 1.62660	 1.41676	 1.23697	  1.0	-0.0266276	 0.236464	0.974
395	1	309.415		0.03	1	 1.36356	 1.53747	 1.50491	 1.24387	  0.4	-0.0706746	 0.103232	0.975
396	1	310.300	i43767Gh	0.05	1	 1.36364	 1.45455	 1.57143	 1.24170	  0.6	-0.103896	-0.0129870	1.000
397	1	310.300	i03993Gh	0.05	1	 1.36364	 1.45455	 1.57143	 1.24170	  0.6	-0.103896	-0.0129870	1.000
398	1	311.300		0.03	1	 1.41528	 1.41058	 1.56475	 1.24378	  0.4	-0.0747344	-0.0794355	0.969
399	1	312.300		0.02	1	 1.45481	 1.40028	 1.54338	 1.24558	  0.3	-0.0442875	-0.0988152	0.956
400	1	313.300		0.01	1	 1.47507	 1.42668	 1.50648	 1.24813	  0.1	-0.0157058	-0.0640905	0.961
401	1	314.053	i03990Gh	0.00	1	 1.47602	 1.47182	 1.47012	 1.24922	  0.0	 0.00295088	-0.00124907	0.977
402	1	315.053		0.00	1	 1.45905	 1.46412	 1.48668	 1.24908	  0.0	-0.0138129	-0.00874868	0.945
403	1	316.053		0.00	1	 1.44244	 1.45387	 1.50495	 1.24850	  0.1	-0.0312549	-0.0198235	0.921
404	1	317.053		0.01	1	 1.42657	 1.44097	 1.52478	 1.24741	  0.1	-0.0491009	-0.0347069	0.903
405	1	318.053		0.02	1	 1.41174	 1.42556	 1.54585	 1.24576	  0.3	-0.0670506	-0.0532345	0.893
406	1	319.053		0.04	1	 1.39809	 1.40811	 1.56764	 1.24350	  0.5	-0.0847770	-0.0747591	0.889
407	1	320.053		0.05	1	 1.38561	 1.38939	 1.58946	 1.24062	  0.7	-0.101927	-0.0981431	0.893
408	1	321.053		0.08	1	 1.37418	 1.37046	 1.61045	 1.23714	  1.0	-0.118132	-0.121854	0.903
409	1	322.053		0.10	1	 1.36362	 1.35248	 1.62968	 1.23314	  1.3	-0.133027	-0.144165	0.920
410	1	323.053		0.13	1	 1.35373	 1.33659	 1.64631	 1.22873	  1.6	-0.146291	-0.163434	0.945
411	1	323.770	i51015Gb	0.15	1	 1.34697	 1.32699	 1.65629	 1.22542	  1.9	-0.154658	-0.174639	0.967
412	1	324.770		0.15	1	 1.35949	 1.31975	 1.65619	 1.22617	  1.8	-0.148352	-0.188093	0.930
413	1	325.770		0.14	1	 1.37387	 1.31102	 1.65598	 1.22683	  1.8	-0.141056	-0.203902	0.896
414	1	326.770		0.14	1	 1.39035	 1.30055	 1.65569	 1.22737	  1.7	-0.132668	-0.222473	0.865
415	1	327.770		0.14	1	 1.40920	 1.28803	 1.65536	 1.22776	  1.7	-0.123079	-0.244245	0.836
416	1	328.770		0.13	1	 1.43065	 1.27317	 1.65503	 1.22796	  1.7	-0.112190	-0.269673	0.809
417	1	329.770		0.13	1	 1.45494	 1.25565	 1.65476	 1.22794	  1.7	-0.0999125	-0.299205	0.785
418	1	330.770		0.14	1	 1.48223	 1.23518	 1.65460	 1.22766	  1.7	-0.0861892	-0.333233	0.763
419	1	331.770		0.14	1	 1.51259	 1.21155	 1.65460	 1.22706	  1.8	-0.0710077	-0.372039	0.743
420	1	332.770		0.15	1	 1.54594	 1.18465	 1.65479	 1.22611	  1.9	-0.0544246	-0.415712	0.726
421	1	333.770		0.15	1	 1.58200	 1.15453	 1.65518	 1.22477	  2.0	-0.0365904	-0.464055	0.710
422	1	334.770		0.17	1	 1.62022	 1.12150	 1.65576	 1.22302	  2.1	-0.0177719	-0.516486	0.697
423	1	335.770		0.18	1	 1.65973	 1.08615	 1.65647	 1.22088	  2.3	 0.00163276	-0.571948	0.686
424	1	336.770		0.20	1	 1.69939	 1.04942	 1.65720	 1.21837	  2.5	 0.0210946	-0.628875	0.678
425	1	337.770		0.21	1	 1.73775	 1.01255	 1.65779	 1.21555	  2.7	 0.0399795	-0.685219	0.671
426	1	338.770		0.23	1	 1.77324	 0.977040	 1.65803	 1.21253	  2.9	 0.0576003	-0.738595	0.667
427	1	339.770		0.25	1	 1.80429	 0.944495	 1.65771	 1.20944	  3.2	 0.0732933	-0.786507	0.665
428	1	340.770		0.27	1	 1.82959	 0.916432	 1.65658	 1.20643	  3.4	 0.0865035	-0.826651	0.665
429	1	341.770		0.29	1	 1.84817	 0.894098	 1.65445	 1.20363	  3.7	 0.0968598	-0.857212	0.667
430	1	342.770		0.31	1	 1.85962	 0.878313	 1.65118	 1.20117	  3.8	 0.104219	-0.877085	0.671
431	1	343.770		0.32	1	 1.86404	 0.869403	 1.64670	 1.19915	  4.0	 0.108669	-0.885963	0.677
432	1	344.770		0.33	1	 1.86199	 0.867211	 1.64101	 1.19761	  4.1	 0.110492	-0.884290	0.686
433	1	345.770		0.34	1	 1.85440	 0.871192	 1.63419	 1.19657	  4.2	 0.110106	-0.873103	0.696
434	1	346.770		0.34	1	 1.84234	 0.880534	 1.62636	 1.19602	  4.3	 0.107991	-0.853815	0.709
435	1	347.770		0.34	1	 1.82694	 0.894294	 1.61767	 1.19590	  4.3	 0.104636	-0.828009	0.724
436	1	348.770		0.34	1	 1.80926	 0.911509	 1.60829	 1.19616	  4.2	 0.100485	-0.797263	0.742
437	1	349.770		0.34	1	 1.79022	 0.931274	 1.59838	 1.19673	  4.2	 0.0959205	-0.763030	0.761
438	1	350.770		0.33	1	 1.77060	 0.952787	 1.58811	 1.19756	  4.1	 0.0912445	-0.726573	0.783
439	1	351.770		0.32	1	 1.75100	 0.975371	 1.57762	 1.19859	  4.1	 0.0866854	-0.688939	0.807
440	1	352.770		0.32	1	 1.73185	 0.998476	 1.56704	 1.19975	  4.0	 0.0824028	-0.650968	0.834
441	1	353.770		0.31	1	 1.71347	 1.02167	 1.55648	 1.20101	  3.9	 0.0784992	-0.613307	0.863
442	1	354.770		0.30	1	 1.69609	 1.04461	 1.54602	 1.20233	  3.8	 0.0750316	-0.576443	0.894
443	1	355.770		0.29	1	 1.67981	 1.06706	 1.53576	 1.20367	  3.6	 0.0720218	-0.540727	0.928
444	1	356.770		0.28	1	 1.66469	 1.08883	 1.52576	 1.20500	  3.5	 0.0694662	-0.506403	0.964
445	1	356.845	i33482Gh	0.28	1	 1.66361	 1.09043	 1.52502	 1.20510	  3.5	 0.0692923	-0.503890	0.967
446	1	357.845		0.26	1	 1.65931	 1.10011	 1.53718	 1.20880	  3.2	 0.0610631	-0.498138	0.932
447	1	358.845		0.23	1	 1.65344	 1.11430	 1.54645	 1.21274	  2.9	 0.0534929	-0.485649	0.901
448	1	359.845		0.21	1	 1.64597	 1.13228	 1.55281	 1.21681	  2.6	 0.0465793	-0.467110	0.874
449	1	360.845		0.18	1	 1.63692	 1.15314	 1.55649	 1.22086	  2.3	 0.0402163	-0.443560	0.850
450	1	361.845		0.15	1	 1.62636	 1.17595	 1.55792	 1.22480	  2.0	 0.0342215	-0.416193	0.830
451	1	362.845		0.13	1	 1.61438	 1.19985	 1.55763	 1.22852	  1.7	 0.0283745	-0.386162	0.814
452	1	363.845		0.11	1	 1.60109	 1.22419	 1.55619	 1.23196	  1.4	 0.0224540	-0.354454	0.801
453	1	364.845		0.09	1	 1.58660	 1.24851	 1.55407	 1.23508	  1.1	 0.0162689	-0.321828	0.792
454	1	365.845		0.07	1	 1.57104	 1.27254	 1.55168	 1.23785	  0.9	 0.00967895	-0.288814	0.787
